datetime,side,instrument,label_return,excess_label,next_day_excess_label,abs_excess_label
2021-01-28,only_nd3,P62498,-0.00824737548828125,-0.026119232177734375,-0.0221291184425354,0.026119232177734375
2021-01-28,only_nd3,P71175,0.02152383327484131,0.0036519765853881836,-0.007660388946533203,0.0036519765853881836
2021-01-28,only_nd3,P75107,-0.018348872661590576,-0.0362207293510437,0.00351107120513916,0.0362207293510437
2021-01-28,only_nd3,P80100,0.00010764598846435547,-0.01776421070098877,-0.019146084785461426,0.01776421070098877
2021-01-28,only_nd3,P82642,0.021973371505737305,0.00410151481628418,0.006733894348144531,0.00410151481628418
2021-01-28,only_nd3,P89002,,,,
2021-01-28,only_nd3,P89509,,,,
2021-01-28,only_nd3,P89866,0.024793386459350586,0.006921529769897461,-0.001606583595275879,0.006921529769897461
2021-01-28,only_nd4,P13356,-0.006194651126861572,-0.024066507816314697,0.005015254020690918,0.024066507816314697
2021-01-28,only_nd4,P15069,0.01381218433380127,-0.0040596723556518555,-0.008531928062438965,0.0040596723556518555
2021-01-28,only_nd4,P16851,-0.07942098379135132,-0.09729284048080444,0.03127419948577881,0.09729284048080444
2021-01-28,only_nd4,P18420,0.02245032787322998,0.0045784711837768555,-0.056955158710479736,0.0045784711837768555
2021-01-28,only_nd4,P18542,0.010282158851623535,-0.00758969783782959,0.028136372566223145,0.00758969783782959
2021-01-28,only_nd4,P19807,0.019118070602416992,0.0012462139129638672,0.010829448699951172,0.0012462139129638672
2021-01-28,only_nd4,P24010,-0.0018881559371948242,-0.01976001262664795,-0.006834864616394043,0.01976001262664795
2021-01-28,only_nd4,P32803,-0.015811622142791748,-0.03368347883224487,-0.005770087242126465,0.03368347883224487
2021-01-28,only_nd4,P38156,0.002826213836669922,-0.015045642852783203,-0.007875323295593262,0.015045642852783203
2021-01-28,only_nd4,P42906,-0.00037807226181030273,-0.018249928951263428,0.009467840194702148,0.018249928951263428
2021-01-28,only_nd4,P49015,0.017366528511047363,-0.0005053281784057617,0.011083364486694336,0.0005053281784057617
2021-01-28,only_nd4,P58683,0.019344568252563477,0.0014727115631103516,0.004549503326416016,0.0014727115631103516
2021-01-28,only_nd4,P60599,-0.049273014068603516,-0.06714487075805664,-0.037770748138427734,0.06714487075805664
2021-01-28,only_nd4,P76226,0.07896900177001953,0.061097145080566406,-0.05353808403015137,0.061097145080566406
2021-01-28,only_nd4,P77462,,,,
2021-01-28,only_nd4,P79265,0.02555239200592041,0.007680535316467285,0.0017547607421875,0.007680535316467285
2021-01-28,only_nd4,P80711,,,,
2021-01-28,only_nd4,P89393,0.01249086856842041,-0.005380988121032715,0.0029375553131103516,0.005380988121032715
2021-01-28,only_nd4,P90199,0.04460477828979492,0.026732921600341797,0.013334155082702637,0.026732921600341797
2021-01-28,only_nd4,P90386,0.034668684005737305,0.01679682731628418,0.001282811164855957,0.01679682731628418
2020-03-20,only_nd3,P12490,0.11301040649414062,0.03041255474090576,0.043223559856414795,0.03041255474090576
2020-03-20,only_nd3,P14541,0.22740685939788818,0.14480900764465332,0.08058720827102661,0.14480900764465332
2020-03-20,only_nd3,P25320,0.013277411460876465,-0.0693204402923584,-0.008330285549163818,0.0693204402923584
2020-03-20,only_nd3,P52038,0.07471740245819092,-0.007880449295043945,0.21082919836044312,0.007880449295043945
2020-03-20,only_nd3,P57817,0.18898141384124756,0.1063835620880127,0.023552000522613525,0.1063835620880127
2020-03-20,only_nd3,P79545,0.07754135131835938,-0.005056500434875488,0.08052307367324829,0.005056500434875488
2020-03-20,only_nd3,P82775,0.12764573097229004,0.045047879219055176,-0.0012892484664916992,0.045047879219055176
2020-03-20,only_nd3,P84032,0.14256417751312256,0.059966325759887695,0.028943777084350586,0.059966325759887695
2020-03-20,only_nd3,P84129,0.045681118965148926,-0.03691673278808594,0.06632405519485474,0.03691673278808594
2020-03-20,only_nd3,P85631,0.04037737846374512,-0.042220473289489746,0.03991585969924927,0.042220473289489746
2020-03-20,only_nd3,P86136,0.11357307434082031,0.03097522258758545,0.13574570417404175,0.03097522258758545
2020-03-20,only_nd3,P86783,0.09306216239929199,0.010464310646057129,0.12417978048324585,0.010464310646057129
2020-03-20,only_nd3,P89070,0.15579748153686523,0.07319962978363037,0.07643955945968628,0.07319962978363037
2020-03-20,only_nd3,P89509,,,,
2020-03-20,only_nd4,P12369,0.19943177700042725,0.11683392524719238,0.05771666765213013,0.11683392524719238
2020-03-20,only_nd4,P16431,0.15363657474517822,0.07103872299194336,0.0631532073020935,0.07103872299194336
2020-03-20,only_nd4,P25785,0.2344139814376831,0.15181612968444824,0.12860459089279175,0.15181612968444824
