datetime,mean_all,mean_trimmed,removed_n
2021-02-11,0.007320783566683531,0.005479035433381796,3
2021-02-12,0.00014528831525240093,-0.000536165083758533,2
2021-02-16,-0.004059893079102039,-0.005065743811428547,4
2021-02-17,0.009829070419073105,0.009823543950915337,2
2021-02-18,-0.007353480439633131,-0.0065747881308197975,2
2021-02-19,0.0014833112945780158,0.0016694834921509027,2
2021-02-22,0.008741438388824463,0.008741438388824463,0
2021-02-23,-0.01670827902853489,-0.01647420972585678,1
2021-02-24,-0.0017929176101461053,-0.003121693152934313,2
2021-02-25,0.020653994753956795,0.020653994753956795,0
2021-02-26,-0.005810159258544445,-0.005767851136624813,1
2021-03-01,-0.008398350328207016,-0.008398350328207016,0
2021-03-02,-0.019986355677247047,-0.019068850204348564,4
2021-03-03,0.01839088462293148,0.018655169755220413,1
2021-03-04,0.011921757832169533,0.010002977214753628,3
2021-03-05,0.011934006586670876,0.014975545927882195,3
2021-03-08,0.005494777578860521,0.004850268363952637,1
2021-03-09,0.004183207172900438,0.003239985089749098,2
2021-03-10,0.0112892035394907,0.00923661794513464,3
2021-03-11,0.007924288511276245,0.007767905481159687,1
2021-03-12,-0.007763920351862907,-0.007763920351862907,0
2021-03-15,-0.0025174638722091913,-0.0016685256268829107,2
2021-03-16,-0.0068805040791630745,-0.007487512659281492,1
2021-03-17,-0.003521057078614831,-0.0026005145628005266,2
2021-03-18,0.00488366698846221,0.008388839662075043,3
2021-03-19,-0.01582733355462551,-0.014672034420073032,3
2021-03-22,0.0016740997089073062,0.002503414172679186,2
2021-03-23,0.020162146538496017,0.018781226128339767,5
2021-03-24,0.024507492780685425,0.024153053760528564,3
2021-03-25,-0.019496537744998932,-0.02041701413691044,9
2021-03-26,0.004795287270098925,0.003928696271032095,1
2021-03-29,-0.0004229744372423738,-0.0010556025663390756,2
2021-03-30,0.012859826907515526,0.013061470352113247,2
2021-03-31,0.010573001578450203,0.0111734289675951,3
2021-04-01,0.002922839019447565,0.0024629044346511364,5
2021-04-05,-0.004010564181953669,-0.004148859530687332,1
2021-04-06,-0.0012757857330143452,-0.0017061210237443447,4
2021-04-07,0.006037229206413031,0.006195580121129751,1
2021-04-08,0.001794016337953508,0.001794016337953508,0
2021-04-09,-0.0005359391216188669,-5.3056355682201684e-05,1
2021-04-12,0.004984805826097727,0.002306388458237052,3
2021-04-13,0.0041505079716444016,0.003973284736275673,1
2021-04-14,0.006055114790797234,0.006491972133517265,3
2021-04-15,-0.0054392218589782715,-0.00558187160640955,4
2021-04-16,-0.009616515599191189,-0.007636738941073418,3
2021-04-19,0.01889191009104252,0.017199039459228516,5
2021-04-20,-0.01196291483938694,-0.011365583166480064,5
2021-04-21,0.006078108213841915,0.006565472111105919,4
2021-04-22,0.003782775020226836,0.004908788949251175,3
2021-04-23,0.0014196733245626092,0.0005379663198255002,4
2021-04-26,0.0021674195304512978,0.0018985435599461198,1
2021-04-27,0.0005993743543513119,0.0005993743543513119,0
2021-04-28,-0.011830423027276993,-0.01285750512033701,3
2021-04-29,0.007502194028347731,0.00881135929375887,3
2021-04-30,-0.002507456112653017,-0.0017177632544189692,2
2021-05-03,0.007581756450235844,0.00788823887705803,1
2021-05-04,0.00952071137726307,0.010047187097370625,2
2021-05-05,0.004840220790356398,0.005521443206816912,3
2021-05-06,-0.003345058299601078,-0.003972042817622423,2
2021-05-07,-0.0033996959682554007,-0.00404628599062562,1
2021-05-10,-0.02204122021794319,-0.0220001470297575,2
2021-05-11,0.012905159033834934,0.011909597553312778,3
2021-05-12,0.021257692947983742,0.016048993915319443,7
2021-05-13,-0.0035953044425696135,-0.0035953044425696135,0
2021-05-14,-0.006409130524843931,-0.006409130524843931,0
2021-05-17,-0.005209282971918583,-0.004679410718381405,3
2021-05-18,0.002103533362969756,0.0016221745172515512,2
2021-05-19,-0.0007049659616313875,0.0004444718360900879,2
2021-05-20,0.010804206132888794,0.010570221580564976,2
2021-05-21,-0.0013524810783565044,-0.0013524810783565044,0
2021-05-24,0.006138052325695753,0.00551821943372488,5
2021-05-25,0.0071350098587572575,0.007223040796816349,3
2021-05-26,-0.0008414089679718018,-0.000831236073281616,1
2021-05-27,0.002893978264182806,0.0017206032061949372,1
2021-05-28,-0.004915724042803049,-0.004793133120983839,2
2021-06-01,-0.0004925151588395238,-0.001406663446687162,1
2021-06-02,0.004177351947873831,0.004115032497793436,2
2021-06-03,-0.00427516084164381,-0.0041839624755084515,1
2021-06-04,0.004337795544415712,0.004051608499139547,2
2021-06-07,-0.006306902505457401,-0.006306902505457401,0
2021-06-08,0.0046840268187224865,0.004599238280206919,1
2021-06-09,0.0030745447147637606,0.0028493639547377825,2
2021-06-10,-0.010338341817259789,-0.011283955536782742,2
2021-06-11,0.0007901807548478246,0.0008874391787685454,1
2021-06-14,-0.004797009751200676,-0.00507635110989213,4
2021-06-15,-0.010345015674829483,-0.010345015674829483,0
2021-06-16,-0.02072172425687313,-0.02072172425687313,0
2021-06-17,0.02134806476533413,0.020167499780654907,4
2021-06-18,0.0029381057247519493,0.0027153107803314924,2
2021-06-21,0.0014005998382344842,0.0008793925517238677,1
2021-06-22,0.0063989064656198025,0.0075441994704306126,3
2021-06-23,0.008051512762904167,0.008051512762904167,0
2021-06-24,-0.005486142821609974,-0.005508130881935358,1
2021-06-25,-0.004142004065215588,-0.00441983575001359,4
2021-06-28,0.0031588554847985506,0.003726597409695387,1
2021-06-29,0.009042403660714626,0.008988307788968086,3
2021-06-30,0.000379282224457711,0.0009905333863571286,2
2021-07-01,-0.005732689518481493,-0.005058494862169027,2
2021-07-02,-0.0008199691656045616,-7.546168490080163e-05,3
2021-07-06,-0.013670947402715683,-0.01378880999982357,5
2021-07-07,0.016614742577075958,0.016181012615561485,2
2021-07-08,0.004618917126208544,0.00417775334790349,2
2021-07-09,-0.015227461233735085,-0.012894137762486935,4
2021-07-12,-0.000355023134034127,0.0005011734901927412,3
2021-07-13,0.0006583730573765934,0.002165877493098378,2
2021-07-14,-0.01850051060318947,-0.019053153693675995,3
2021-07-15,-0.02062756009399891,-0.018693624064326286,2
2021-07-16,0.021429231390357018,0.014307293109595776,6
2021-07-19,0.023491496220231056,0.02206328697502613,5
2021-07-20,-0.010064522735774517,-0.01025423314422369,3
2021-07-21,0.009447324089705944,0.010075133293867111,1
2021-07-22,0.00895912479609251,0.00895912479609251,0
2021-07-23,-0.011294408701360226,-0.010950148105621338,2
2021-07-26,0.0002739350020419806,0.0002739350020419806,0
2021-07-27,0.010655049234628677,0.009204789064824581,3
2021-07-28,-0.004269772674888372,-0.00402566883713007,3
2021-07-29,-0.004729940555989742,-0.00499342754483223,3
2021-07-30,0.0067284065298736095,0.006325169932097197,3
2021-08-02,-0.0142790162935853,-0.013449168764054775,2
2021-08-03,0.005259336903691292,0.005533730611205101,3
2021-08-04,0.010495291091501713,0.008574333041906357,3
2021-08-05,-0.0033167859073728323,-0.003159821033477783,4
2021-08-06,0.0068829418160021305,0.007237024139612913,4
2021-08-09,0.011172276921570301,0.009981895796954632,4
2021-08-10,-0.00389664969407022,-0.005033829249441624,5
2021-08-11,0.000523386406712234,0.0022221964318305254,4
2021-08-12,-0.0019917269237339497,-0.002376181771978736,2
2021-08-13,-0.011366723105311394,-0.008062574081122875,6
2021-08-16,-0.008020560257136822,-0.006646945606917143,5
2021-08-17,-0.008968842215836048,-0.008315701968967915,3
2021-08-18,0.007306641433387995,0.007152504287660122,2
2021-08-19,0.003673690604045987,0.003581404685974121,2
2021-08-20,0.0034226516727358103,0.0034226516727358103,0
2021-08-23,0.0046066222712397575,0.004691181238740683,3
2021-08-24,-0.005415592808276415,-0.0045190476812422276,3
2021-08-25,0.006911599542945623,0.006636463571339846,1
2021-08-26,-0.015286763198673725,-0.016463670879602432,4
2021-08-27,0.00017783245129976422,-1.9224789866711944e-05,4
2021-08-30,-0.007770047523081303,-0.007620643358677626,2
2021-08-31,0.007095495704561472,0.006827551405876875,4
2021-09-01,-0.005715318489819765,-0.004485711921006441,5
2021-09-02,-0.009213123470544815,-0.010407757945358753,1
2021-09-03,-0.003011890221387148,-0.004199517425149679,6
2021-09-07,-0.002350099850445986,-0.002822678070515394,2
2021-09-08,-0.0024394551292061806,-0.0025022774934768677,2
2021-09-09,0.0008518060203641653,0.00035000272328034043,2
2021-09-10,-0.008255223743617535,-0.007446332834661007,4
2021-09-13,0.004350477363914251,0.0044100056402385235,1
2021-09-14,-0.0021197875030338764,-0.002491404302418232,1
2021-09-15,-0.008799437433481216,-0.008188305422663689,2
2021-09-16,-0.02213652804493904,-0.022316081449389458,3
2021-09-17,-0.004918547347187996,-0.004174369387328625,3
2021-09-20,0.016550786793231964,0.01374488603323698,4
2021-09-21,0.014609497971832752,0.013191468082368374,2
2021-09-22,-0.0005591412191279233,-0.0008214732515625656,1
2021-09-23,-0.004348562099039555,-0.002932754112407565,1
2021-09-24,-0.01615110971033573,-0.015409140847623348,3
2021-09-27,-0.0016561707016080618,-0.0001809781970223412,1
2021-09-28,-0.01886788196861744,-0.018802428618073463,1
2021-09-29,0.013648287393152714,0.013044680468738079,2
2021-09-30,-0.00928702112287283,-0.01106208749115467,3
2021-10-01,0.0048039136454463005,0.0064901732839643955,2
2021-10-04,0.0027918159030377865,0.0027918159030377865,0
2021-10-05,0.013905076310038567,0.011546340771019459,1
2021-10-06,-0.0003989915130659938,-0.00027596508152782917,3
2021-10-07,-0.005920137744396925,-0.004965594969689846,2
2021-10-08,-0.0009287079446949065,-0.0005101499846205115,1
2021-10-11,0.0015847643371671438,0.0015847643371671438,0
2021-10-12,0.017526736482977867,0.01800309494137764,1
2021-10-13,0.0023532032500952482,0.0026644961908459663,1
2021-10-14,-0.0037823240272700787,-0.003190294373780489,3
2021-10-15,0.0063975355587899685,0.006548977456986904,2
2021-10-18,0.00660355668514967,0.006859453860670328,2
2021-10-19,0.001753773307427764,0.001753773307427764,0
2021-10-20,0.0025140424259006977,0.002892580581828952,1
2021-10-21,-0.00041121046524494886,0.00027439635596238077,2
2021-10-22,-0.00019175013585481793,0.0024546803906559944,3
2021-10-25,-0.013737578876316547,-0.013567949645221233,2
2021-10-26,0.011613807640969753,0.011466603726148605,5
2021-10-27,-0.0014028410660102963,-0.0005853998009115458,1
2021-10-28,0.010609163902699947,0.009989965707063675,3
2021-10-29,0.008271336555480957,0.009023291058838367,3
2021-11-01,0.010531083680689335,0.010698131285607815,2
2021-11-02,-0.010373220779001713,-0.01178811490535736,2
2021-11-03,0.01502588763833046,0.014703042805194855,6
2021-11-04,0.001038805698044598,0.0013063815422356129,3
2021-11-05,-0.00016485850210301578,-0.00016814470291137695,2
2021-11-08,-0.001892821048386395,-0.0014420254155993462,1
2021-11-09,-0.005421479698270559,-0.00618289690464735,1
2021-11-10,0.00577895063906908,0.00577895063906908,0
2021-11-11,-0.0008970320341177285,-0.0022580402437597513,3
2021-11-12,-0.0009711663005873561,-0.0021773874759674072,4
2021-11-15,-0.004925916437059641,-0.0050179241225123405,1
2021-11-16,-0.0016368270153179765,-0.001853695954196155,2
2021-11-17,-0.006491303443908691,-0.006166126113384962,2
2021-11-18,0.006086140871047974,0.005379462614655495,3
2021-11-19,0.008960099890828133,0.009282023645937443,1
2021-11-22,0.004373183008283377,0.00431664427742362,1
2021-11-23,-0.03157420456409454,-0.031328458338975906,2
2021-11-24,0.009623853489756584,0.009896360337734222,1
2021-11-26,-0.022972898557782173,-0.022972898557782173,0
2021-11-29,-0.01421396341174841,-0.014757184311747551,2
2021-11-30,0.02202511765062809,0.021717984229326248,2
2021-12-01,-0.0065393405966460705,-0.005998462438583374,2
2021-12-02,0.009429500438272953,0.008614644408226013,2
2021-12-03,0.013986293226480484,0.012928040698170662,4
2021-12-06,0.0014039218658581376,0.0019321945728734136,4
2021-12-07,-0.007694864179939032,-0.007572028320282698,3
2021-12-08,0.008020427078008652,0.008736716583371162,3
2021-12-09,-0.012010930106043816,-0.011376430280506611,2
2021-12-10,-0.002412263536825776,-0.002832752652466297,3
