datetime,instrument,rank,score,label,segment_mean_that_day
2020-03-16,P88661,23,0.03791131961975473,0.012888550758361816,-0.10227177292108536
2020-03-16,P52090,25,0.03791131961975473,0.016798853874206543,-0.10227177292108536
2020-03-16,P80286,44,0.03791131961975473,0.027344942092895508,-0.10227177292108536
2020-03-16,P21178,32,0.03791131961975473,0.045729637145996094,-0.10227177292108536
2020-03-05,P34746,38,0.006877983003645413,-0.17567569017410278,-0.09138036519289017
2020-03-05,P12558,50,0.006877983003645413,-0.16709774732589722,-0.09138036519289017
2020-03-05,P89258,36,0.006877983003645413,-0.16573560237884521,-0.09138036519289017
2020-03-05,P12650,47,0.006877983003645413,-0.15189015865325928,-0.09138036519289017
2020-03-05,P85257,33,0.006877983003645413,-0.13849979639053345,-0.09138036519289017
2020-03-05,P85792,28,0.006877983003645413,-0.1312761902809143,-0.09138036519289017
2020-03-05,P27983,37,0.006877983003645413,-0.12112492322921753,-0.09138036519289017
2020-03-05,P80191,46,0.006877983003645413,-0.11670702695846558,-0.09138036519289017
2020-03-05,P27828,35,0.006877983003645413,-0.11443251371383667,-0.09138036519289017
2020-03-05,P81055,49,0.006877983003645413,-0.11204278469085693,-0.09138036519289017
2020-03-05,P78987,27,0.006877983003645413,-0.10349589586257935,-0.09138036519289017
2020-03-05,P75819,42,0.006877983003645413,-0.09471988677978516,-0.09138036519289017
2020-03-05,P91937,29,0.006877983003645413,-0.09230595827102661,-0.09138036519289017
2020-03-05,P53065,39,0.006877983003645413,-0.09031933546066284,-0.09138036519289017
2020-03-05,P17743,24,0.006877983003645413,-0.08967393636703491,-0.09138036519289017
2020-03-05,P52230,40,0.006877983003645413,-0.08948230743408203,-0.09138036519289017
2020-03-05,P19350,22,0.006877983003645413,-0.08558893203735352,-0.09138036519289017
2020-03-05,P89017,44,0.006877983003645413,-0.0749586820602417,-0.09138036519289017
2020-03-05,P77649,21,0.006877983003645413,-0.07342547178268433,-0.09138036519289017
2020-03-05,P86979,31,0.006877983003645413,-0.06735271215438843,-0.09138036519289017
2020-03-05,P21371,30,0.006877983003645413,-0.06514525413513184,-0.09138036519289017
2020-03-05,P45356,43,0.006877983003645413,-0.06394129991531372,-0.09138036519289017
2020-03-05,P85348,23,0.006877983003645413,-0.06375837326049805,-0.09138036519289017
2020-03-05,P10696,48,0.006877983003645413,-0.0634772777557373,-0.09138036519289017
2020-03-05,P90319,32,0.006877983003645413,-0.061702191829681396,-0.09138036519289017
2020-03-05,P45751,34,0.006877983003645413,-0.05479323863983154,-0.09138036519289017
2020-03-05,P18729,25,0.006877983003645413,-0.03475379943847656,-0.09138036519289017
2020-03-05,P89006,45,0.006877983003645413,-0.03090190887451172,-0.09138036519289017
2020-03-05,P86356,26,0.006877983003645413,-0.02390766143798828,-0.09138036519289017
2020-03-05,P40539,41,0.006877983003645413,-0.023224055767059326,-0.09138036519289017
2020-03-09,P81655,38,0.03791131961975473,-0.1499999761581421,-0.07441387325525284
2020-03-09,P84032,33,0.03791131961975473,-0.13316792249679565,-0.07441387325525284
2020-03-09,P11891,41,0.03791131961975473,-0.13035106658935547,-0.07441387325525284
2020-03-09,P19583,47,0.03791131961975473,-0.10505211353302002,-0.07441387325525284
2020-03-09,P49015,29,0.03791131961975473,-0.10225343704223633,-0.07441387325525284
2020-03-09,P77606,37,0.03791131961975473,-0.09996843338012695,-0.07441387325525284
2020-03-09,P89002,48,0.03791131961975473,-0.0988042950630188,-0.07441387325525284
2020-03-09,P24643,40,0.03791131961975473,-0.09012347459793091,-0.07441387325525284
2020-03-09,P14295,49,0.012461077988801422,-0.08772951364517212,-0.07441387325525284
2020-03-09,P70033,46,0.03791131961975473,-0.08742088079452515,-0.07441387325525284
2020-03-09,P11786,39,0.03791131961975473,-0.08162009716033936,-0.07441387325525284
2020-03-09,P92239,34,0.03791131961975473,-0.07912516593933105,-0.07441387325525284
2020-03-09,P38703,25,0.03791131961975473,-0.07839226722717285,-0.07441387325525284
2020-03-09,P32803,43,0.03791131961975473,-0.07331377267837524,-0.07441387325525284
2020-03-09,P12060,45,0.03791131961975473,-0.07231640815734863,-0.07441387325525284
2020-03-09,P85663,28,0.03791131961975473,-0.07168126106262207,-0.07441387325525284
2020-03-09,P84129,35,0.03791131961975473,-0.07102978229522705,-0.07441387325525284
2020-03-09,P13963,22,0.03791131961975473,-0.06574070453643799,-0.07441387325525284
2020-03-09,P69649,44,0.03791131961975473,-0.06383568048477173,-0.07441387325525284
2020-03-09,P66157,31,0.03791131961975473,-0.06288814544677734,-0.07441387325525284
2020-03-09,P16678,50,0.012461077988801422,-0.06165647506713867,-0.07441387325525284
2020-03-09,P91103,27,0.03791131961975473,-0.061263322830200195,-0.07441387325525284
2020-03-09,P25785,23,0.03791131961975473,-0.057507991790771484,-0.07441387325525284
2020-03-09,P18420,30,0.03791131961975473,-0.04568880796432495,-0.07441387325525284
2020-03-09,P72726,21,0.03791131961975473,-0.04477351903915405,-0.07441387325525284
2020-03-09,P32707,42,0.03791131961975473,-0.04441261291503906,-0.07441387325525284
2020-03-09,P79545,24,0.03791131961975473,-0.035984158515930176,-0.07441387325525284
2020-03-09,P76226,32,0.03791131961975473,-0.035557687282562256,-0.07441387325525284
2020-03-09,P15980,36,0.03791131961975473,-0.029154539108276367,-0.07441387325525284
2020-03-09,P60986,26,0.03791131961975473,-0.011602640151977539,-0.07441387325525284
2020-06-09,P58683,34,0.010071237680962878,-0.11604738235473633,-0.07084386050701141
2020-06-09,P77606,30,0.010071237680962878,-0.11231732368469238,-0.07084386050701141
2020-06-09,P18428,43,0.006877983003645413,-0.09912800788879395,-0.07084386050701141
2020-06-09,P15980,22,0.010071237680962878,-0.09554135799407959,-0.07084386050701141
2020-06-09,P25419,46,0.006877983003645413,-0.09024733304977417,-0.07084386050701141
2020-06-09,P88661,25,0.010071237680962878,-0.0878552794456482,-0.07084386050701141
2020-06-09,P12060,32,0.010071237680962878,-0.08672797679901123,-0.07084386050701141
2020-06-09,P83862,40,0.006877983003645413,-0.08351606130599976,-0.07084386050701141
2020-06-09,P89179,44,0.006877983003645413,-0.08317732810974121,-0.07084386050701141
2020-06-09,P22779,21,0.010071237680962878,-0.08196723461151123,-0.07084386050701141
2020-06-09,P19502,23,0.010071237680962878,-0.07971996068954468,-0.07084386050701141
2020-06-09,P59248,33,0.010071237680962878,-0.07468360662460327,-0.07084386050701141
2020-06-09,P58413,36,0.010071237680962878,-0.07385885715484619,-0.07084386050701141
2020-06-09,P76712,31,0.010071237680962878,-0.07365226745605469,-0.07084386050701141
2020-06-09,P89641,42,0.006877983003645413,-0.07355868816375732,-0.07084386050701141
2020-06-09,P27828,47,0.006877983003645413,-0.07282418012619019,-0.07084386050701141
2020-06-09,P79782,26,0.010071237680962878,-0.07142859697341919,-0.07084386050701141
2020-06-09,P10145,37,0.010071237680962878,-0.06929665803909302,-0.07084386050701141
2020-06-09,P87541,38,0.006877983003645413,-0.06826812028884888,-0.07084386050701141
2020-06-09,P67598,29,0.010071237680962878,-0.06818181276321411,-0.07084386050701141
2020-06-09,P87447,41,0.006877983003645413,-0.057769834995269775,-0.07084386050701141
2020-06-09,P85592,49,0.006877983003645413,-0.057048022747039795,-0.07084386050701141
2020-06-09,P19285,24,0.010071237680962878,-0.05135136842727661,-0.07084386050701141
2020-06-09,P12431,28,0.010071237680962878,-0.050956785678863525,-0.07084386050701141
2020-06-09,P21776,50,0.006877983003645413,-0.04874998331069946,-0.07084386050701141
2020-06-09,P14704,48,0.006877983003645413,-0.04836493730545044,-0.07084386050701141
2020-06-09,P93132,39,0.006877983003645413,-0.04293811321258545,-0.07084386050701141
2020-06-09,P24109,45,0.006877983003645413,-0.04228651523590088,-0.07084386050701141
2020-06-09,P92778,35,0.010071237680962878,-0.040326476097106934,-0.07084386050701141
2020-06-09,P45356,27,0.010071237680962878,-0.023526012897491455,-0.07084386050701141
2022-06-09,P90090,42,0.010071237680962878,-0.13674241304397583,-0.04949513450264931
2022-06-09,P11786,36,0.010071237680962878,-0.09198880195617676,-0.04949513450264931
2022-06-09,P14579,46,0.006877983003645413,-0.08794456720352173,-0.04949513450264931
2022-06-09,P81774,21,0.010071237680962878,-0.07560300827026367,-0.04949513450264931
2022-06-09,P15488,22,0.010071237680962878,-0.07036566734313965,-0.04949513450264931
2022-06-09,P93246,26,0.010071237680962878,-0.06493312120437622,-0.04949513450264931
2022-06-09,P76712,38,0.010071237680962878,-0.06428223848342896,-0.04949513450264931
2022-06-09,P15850,31,0.010071237680962878,-0.056859612464904785,-0.04949513450264931
2022-06-09,P25232,23,0.010071237680962878,-0.056224822998046875,-0.04949513450264931
2022-06-09,P13964,45,0.006877983003645413,-0.0547294020652771,-0.04949513450264931
2022-06-09,P24643,25,0.010071237680962878,-0.052678048610687256,-0.04949513450264931
2022-06-09,P18428,50,0.004621627368697333,-0.0515596866607666,-0.04949513450264931
2022-06-09,P92614,27,0.010071237680962878,-0.05132526159286499,-0.04949513450264931
2022-06-09,P11403,30,0.010071237680962878,-0.04996311664581299,-0.04949513450264931
2022-06-09,P61516,37,0.010071237680962878,-0.048961102962493896,-0.04949513450264931
2022-06-09,P78975,28,0.010071237680962878,-0.0451970100402832,-0.04949513450264931
2022-06-09,P91937,32,0.010071237680962878,-0.04513067007064819,-0.04949513450264931
2022-06-09,P82642,24,0.010071237680962878,-0.04497349262237549,-0.04949513450264931
2022-06-09,P91233,35,0.010071237680962878,-0.04483950138092041,-0.04949513450264931
2022-06-09,P80080,39,0.010071237680962878,-0.04295915365219116,-0.04949513450264931
2022-06-09,P92402,29,0.010071237680962878,-0.041580259799957275,-0.04949513450264931
2022-06-09,P76795,47,0.004777258687404773,-0.04018336534500122,-0.04949513450264931
2022-06-09,P91849,34,0.010071237680962878,-0.0352630615234375,-0.04949513450264931
2022-06-09,P49680,43,0.010071237680962878,-0.030459702014923096,-0.04949513450264931
2022-06-09,P58246,33,0.010071237680962878,-0.029577016830444336,-0.04949513450264931
2022-06-09,P18163,48,0.004621627368697333,-0.02676999568939209,-0.04949513450264931
2022-06-09,P90829,40,0.010071237680962878,-0.015161871910095215,-0.04949513450264931
2022-06-09,P48725,49,0.004621627368697333,-0.014446735382080078,-0.04949513450264931
2022-06-09,P77338,44,0.006877983003645413,-0.013975262641906738,-0.04949513450264931
2022-06-09,P64390,41,0.010071237680962878,-0.0001760721206665039,-0.04949513450264931
2020-02-25,P81045,26,0.010071237680962878,-0.08613336086273193,-0.042464807629585266
2020-02-25,P12872,47,0.0038489751651350616,-0.08303046226501465,-0.042464807629585266
2020-02-25,P52329,27,0.010071237680962878,-0.06521081924438477,-0.042464807629585266
2020-02-25,P80711,23,0.010071237680962878,-0.06299656629562378,-0.042464807629585266
2020-02-25,P79547,21,0.010071237680962878,-0.058781206607818604,-0.042464807629585266
2020-02-25,P21207,37,0.004621627368697333,-0.05809718370437622,-0.042464807629585266
2020-02-25,P90373,42,0.004621627368697333,-0.05514645576477051,-0.042464807629585266
2020-02-25,P40125,25,0.010071237680962878,-0.05454540252685547,-0.042464807629585266
2020-02-25,P27983,43,0.004238538539458224,-0.05317658185958862,-0.042464807629585266
2020-02-25,P24205,40,0.004621627368697333,-0.05054366588592529,-0.042464807629585266
2020-02-25,P18411,49,0.0038489751651350616,-0.05000758171081543,-0.042464807629585266
2020-02-25,P23712,39,0.004621627368697333,-0.04858732223510742,-0.042464807629585266
2020-02-25,P89017,29,0.006877983003645413,-0.048473894596099854,-0.042464807629585266
2020-02-25,P84381,46,0.0038489751651350616,-0.04591101408004761,-0.042464807629585266
2020-02-25,P12431,34,0.004621627368697333,-0.045041799545288086,-0.042464807629585266
2020-02-25,P44206,48,0.0038489751651350616,-0.04215705394744873,-0.042464807629585266
2020-02-25,P14704,36,0.004621627368697333,-0.042117953300476074,-0.042464807629585266
2020-02-25,P19350,44,0.004238538539458224,-0.041516900062561035,-0.042464807629585266
2020-02-25,P92602,41,0.004621627368697333,-0.036869585514068604,-0.042464807629585266
2020-02-25,P82686,33,0.006877983003645413,-0.035861432552337646,-0.042464807629585266
2020-02-25,P87299,38,0.004621627368697333,-0.034903883934020996,-0.042464807629585266
2020-02-25,P92157,24,0.010071237680962878,-0.03447073698043823,-0.042464807629585266
2020-02-25,P88031,35,0.004621627368697333,-0.03248327970504761,-0.042464807629585266
2020-02-25,P55976,50,0.0038489751651350616,-0.02970641851425171,-0.042464807629585266
2020-02-25,P81481,22,0.010071237680962878,-0.027920246124267578,-0.042464807629585266
2020-02-25,P44329,30,0.006877983003645413,-0.02374744415283203,-0.042464807629585266
2020-02-25,P37584,31,0.006877983003645413,-0.016080021858215332,-0.042464807629585266
2020-02-25,P90454,28,0.010071237680962878,-0.014603257179260254,-0.042464807629585266
2020-02-25,P76605,32,0.006877983003645413,-0.008954107761383057,-0.042464807629585266
2020-02-25,P65402,45,0.004238538539458224,0.013131260871887207,-0.042464807629585266
2022-03-03,P91103,44,0.0038489751651350616,-0.1500954031944275,-0.04220432788133621
2022-03-03,P64282,37,0.0038489751651350616,-0.08671212196350098,-0.04220432788133621
2022-03-03,P58683,30,0.004165072898550196,-0.08579146862030029,-0.04220432788133621
2022-03-03,P80320,41,0.0038489751651350616,-0.07406467199325562,-0.04220432788133621
2022-03-03,P14338,35,0.0038489751651350616,-0.062322914600372314,-0.04220432788133621
2022-03-03,P43350,29,0.004165072898550196,-0.05629098415374756,-0.04220432788133621
2022-03-03,P61516,27,0.004238538539458224,-0.05558425188064575,-0.04220432788133621
2022-03-03,P14702,36,0.0038489751651350616,-0.0518530011177063,-0.04220432788133621
2022-03-03,P61241,46,0.0038489751651350616,-0.05036431550979614,-0.04220432788133621
2022-03-03,P75107,48,0.0038489751651350616,-0.048068344593048096,-0.04220432788133621
2022-03-03,P85348,50,0.0038489751651350616,-0.04573404788970947,-0.04220432788133621
2022-03-03,P79698,40,0.0038489751651350616,-0.045693814754486084,-0.04220432788133621
2022-03-03,P76230,47,0.0038489751651350616,-0.044223785400390625,-0.04220432788133621
2022-03-03,P92322,43,0.0038489751651350616,-0.04340708255767822,-0.04220432788133621
2022-03-03,P12872,23,0.004621627368697333,-0.041039466857910156,-0.04220432788133621
2022-03-03,P28484,24,0.004621627368697333,-0.040031611919403076,-0.04220432788133621
2022-03-03,P13964,39,0.0038489751651350616,-0.03887587785720825,-0.04220432788133621
2022-03-03,P12084,32,0.004165072898550196,-0.03814113140106201,-0.04220432788133621
2022-03-03,P10107,49,0.0038489751651350616,-0.0377768874168396,-0.04220432788133621
2022-03-03,P18143,31,0.004165072898550196,-0.03709632158279419,-0.04220432788133621
2022-03-03,P14714,38,0.0038489751651350616,-0.03458458185195923,-0.04220432788133621
2022-03-03,P77649,34,0.0038489751651350616,-0.02655196189880371,-0.04220432788133621
2022-03-03,P11308,21,0.004621627368697333,-0.023813307285308838,-0.04220432788133621
2022-03-03,P77129,25,0.004238538539458224,-0.023598790168762207,-0.04220432788133621
2022-03-03,P79103,33,0.0038489751651350616,-0.02026432752609253,-0.04220432788133621
2022-03-03,P27828,26,0.004238538539458224,-0.018982112407684326,-0.04220432788133621
2022-03-03,P76614,45,0.0038489751651350616,-0.0029335618019104004,-0.04220432788133621
2022-03-03,P91849,42,0.0038489751651350616,-0.0010852217674255371,-0.04220432788133621
2022-03-03,P23536,28,0.004165072898550196,0.008878588676452637,-0.04220432788133621
2022-03-03,P13928,22,0.004621627368697333,0.00997304916381836,-0.04220432788133621
2022-09-09,P52708,50,0.0038423665530181506,-0.07914650440216064,-0.04204990714788437
2022-09-09,P85035,45,0.0038423665530181506,-0.07697248458862305,-0.04204990714788437
2022-09-09,P88182,25,0.004621627368697333,-0.06995820999145508,-0.04204990714788437
2022-09-09,P76709,42,0.0038489751651350616,-0.06946545839309692,-0.04204990714788437
2022-09-09,P86356,22,0.006877983003645413,-0.05997365713119507,-0.04204990714788437
2022-09-09,P14593,48,0.0038423665530181506,-0.05867958068847656,-0.04204990714788437
2022-09-09,P80320,44,0.0038423665530181506,-0.05854696035385132,-0.04204990714788437
2022-09-09,P91556,28,0.004238538539458224,-0.05390608310699463,-0.04204990714788437
2022-09-09,P90664,23,0.004777258687404773,-0.0531960129737854,-0.04204990714788437
2022-09-09,P25785,27,0.004621627368697333,-0.051479995250701904,-0.04204990714788437
2022-09-09,P89641,32,0.004238538539458224,-0.05133044719696045,-0.04204990714788437
2022-09-09,P13964,46,0.0038423665530181506,-0.04679667949676514,-0.04204990714788437
2022-09-09,P13963,47,0.0038423665530181506,-0.044293105602264404,-0.04204990714788437
2022-09-09,P76230,49,0.0038423665530181506,-0.04268193244934082,-0.04204990714788437
2022-09-09,P90248,43,0.0038423665530181506,-0.03857976198196411,-0.04204990714788437
2022-09-09,P84381,30,0.004238538539458224,-0.03676187992095947,-0.04204990714788437
2022-09-09,P61735,36,0.0038489751651350616,-0.033910393714904785,-0.04204990714788437
2022-09-09,P46674,24,0.004621627368697333,-0.03193378448486328,-0.04204990714788437
2022-09-09,P89626,39,0.0038489751651350616,-0.030617892742156982,-0.04204990714788437
2022-09-09,P13949,26,0.004621627368697333,-0.029980838298797607,-0.04204990714788437
2022-09-09,P87137,37,0.0038489751651350616,-0.029779493808746338,-0.04204990714788437
2022-09-09,P75819,40,0.0038489751651350616,-0.02911466360092163,-0.04204990714788437
2022-09-09,P84769,21,0.006877983003645413,-0.02879577875137329,-0.04204990714788437
2022-09-09,P75825,33,0.004165072898550196,-0.027687668800354004,-0.04204990714788437
2022-09-09,P27887,31,0.004238538539458224,-0.027601242065429688,-0.04204990714788437
2022-09-09,P15069,34,0.004165072898550196,-0.026102900505065918,-0.04204990714788437
2022-09-09,P52090,29,0.004238538539458224,-0.023707151412963867,-0.04204990714788437
2022-09-09,P16600,41,0.0038489751651350616,-0.018839716911315918,-0.04204990714788437
2022-09-09,P89781,38,0.0038489751651350616,-0.01708841323852539,-0.04204990714788437
2022-09-09,P42585,35,0.0038489751651350616,-0.014568626880645752,-0.04204990714788437
